restaurant id,category id,item id,serving size (oz),calories,calories from fat,total fat (g),total fat (% daily value),saturated fat (g),saturated fat (% daily value),trans fat (g),cholesterol (mg),cholesterol (% daily value),sodium (mg),sodium (% daily value),carbohydrates (g),carbohydrates (% daily value),dietary fiber (g),dietary fiber (% daily value),sugars (g),protein (g),vitamin a (% daily value),vitamin c (% daily value),calcium (% daily value),iron (% daily value)
1000,106,140,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,106,141,16.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,36,12.0,0,0.0,36.0,1.0,0.0,0.0,0.0,0.0
1000,106,142,21.0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,45,15.0,0,0.0,45.0,1.0,0.0,0.0,0.0,0.0
1000,106,143,30.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,54,18.0,0,0.0,54.0,1.0,0.0,0.0,0.0,0.0
1000,106,144,12.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,27,9.0,0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
1000,106,145,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,106,146,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,106,147,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,106,148,12.0,170,80.0,9.0,13.0,5.0,24.0,0.0,25.0,9.0,115.0,5.0,15,5.0,1,3.0,12.0,9.0,8.0,0.0,30.0,0.0
1000,106,149,16.0,210,90.0,10.0,16.0,6.0,30.0,0.0,30.0,11.0,140.0,6.0,18,6.0,1,4.0,15.0,11.0,10.0,0.0,35.0,0.0
1000,106,150,20.0,280,120.0,14.0,21.0,8.0,39.0,0.0,40.0,14.0,180.0,8.0,24,8.0,1,6.0,20.0,15.0,15.0,0.0,50.0,2.0
1000,106,151,12.0,270,80.0,9.0,13.0,5.0,24.0,0.0,25.0,9.0,115.0,5.0,40,13.0,1,3.0,38.0,9.0,8.0,0.0,30.0,0.0
1000,106,152,16.0,340,90.0,10.0,16.0,6.0,30.0,0.0,30.0,11.0,140.0,6.0,50,17.0,1,4.0,48.0,11.0,10.0,0.0,35.0,0.0
1000,106,153,20.0,430,120.0,14.0,21.0,8.0,39.0,0.0,40.0,14.0,180.0,8.0,62,21.0,1,6.0,59.0,15.0,15.0,0.0,50.0,2.0
1000,106,154,12.0,270,80.0,9.0,13.0,5.0,24.0,0.0,25.0,9.0,115.0,5.0,40,13.0,1,3.0,38.0,9.0,8.0,0.0,30.0,0.0
1000,106,155,16.0,330,90.0,10.0,16.0,6.0,30.0,0.0,30.0,11.0,140.0,6.0,50,17.0,1,4.0,47.0,11.0,10.0,0.0,35.0,0.0
1000,106,156,20.0,430,120.0,14.0,21.0,8.0,39.0,0.0,40.0,14.0,180.0,8.0,62,21.0,1,6.0,58.0,15.0,15.0,0.0,50.0,2.0
1000,106,157,12.0,260,80.0,9.0,13.0,5.0,24.0,0.0,25.0,9.0,115.0,5.0,38,13.0,1,3.0,36.0,9.0,8.0,0.0,30.0,0.0
1000,106,158,16.0,330,90.0,10.0,16.0,6.0,30.0,0.0,30.0,11.0,140.0,6.0,48,16.0,1,4.0,45.0,11.0,10.0,0.0,35.0,2.0
1000,106,159,20.0,420,120.0,14.0,21.0,8.0,39.0,0.0,40.0,14.0,190.0,8.0,60,20.0,1,6.0,56.0,15.0,15.0,0.0,50.0,2.0
1000,106,160,12.0,210,80.0,9.0,13.0,5.0,24.0,0.0,25.0,9.0,150.0,6.0,24,8.0,1,4.0,12.0,9.0,8.0,0.0,30.0,0.0
1000,106,161,16.0,260,90.0,10.0,16.0,6.0,30.0,0.0,30.0,11.0,190.0,8.0,29,10.0,1,5.0,15.0,12.0,10.0,0.0,35.0,0.0
1000,106,162,20.0,330,120.0,14.0,21.0,8.0,39.0,0.0,40.0,14.0,240.0,10.0,37,12.0,2,7.0,20.0,15.0,15.0,0.0,50.0,2.0
1000,106,163,12.0,100,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,110.0,5.0,15,5.0,1,3.0,13.0,10.0,10.0,0.0,30.0,0.0
1000,106,164,16.0,130,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,135.0,6.0,19,6.0,1,4.0,16.0,12.0,15.0,0.0,40.0,0.0
1000,106,165,20.0,170,0.0,0.5,1.0,0.0,0.0,0.0,10.0,3.0,180.0,7.0,25,8.0,1,6.0,21.0,16.0,15.0,0.0,50.0,2.0
1000,106,166,12.0,200,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,110.0,5.0,41,14.0,1,3.0,39.0,10.0,10.0,0.0,30.0,0.0
1000,106,167,16.0,250,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,135.0,6.0,51,17.0,1,4.0,48.0,12.0,15.0,0.0,40.0,0.0
1000,106,168,20.0,310,0.0,0.5,1.0,0.0,0.0,0.0,10.0,3.0,180.0,7.0,63,21.0,1,6.0,59.0,16.0,15.0,0.0,50.0,2.0
1000,106,169,12.0,200,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,110.0,5.0,40,13.0,1,3.0,38.0,10.0,10.0,0.0,30.0,0.0
1000,106,170,16.0,250,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,135.0,6.0,51,17.0,1,4.0,48.0,12.0,15.0,0.0,40.0,0.0
1000,106,171,20.0,310,0.0,0.5,1.0,0.0,0.0,0.0,10.0,3.0,180.0,7.0,63,21.0,1,6.0,59.0,16.0,15.0,0.0,50.0,2.0
1000,106,172,12.0,190,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,115.0,5.0,39,13.0,1,3.0,37.0,10.0,10.0,0.0,30.0,0.0
1000,106,173,16.0,240,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,140.0,6.0,49,16.0,1,4.0,46.0,12.0,15.0,0.0,40.0,2.0
1000,106,174,20.0,300,0.0,0.5,1.0,0.0,0.0,0.0,10.0,3.0,180.0,8.0,60,20.0,1,6.0,56.0,16.0,15.0,0.0,50.0,2.0
1000,106,175,12.0,140,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,150.0,6.0,24,8.0,1,4.0,13.0,10.0,10.0,0.0,30.0,0.0
1000,106,176,16.0,170,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,180.0,8.0,30,10.0,1,5.0,16.0,12.0,15.0,0.0,40.0,0.0
1000,106,177,20.0,220,0.0,0.5,1.0,0.0,0.0,0.0,10.0,3.0,240.0,10.0,38,13.0,2,7.0,21.0,16.0,15.0,0.0,50.0,2.0
1000,106,178,12.0,340,100.0,11.0,18.0,7.0,34.0,0.0,35.0,12.0,150.0,6.0,49,16.0,2,6.0,42.0,10.0,10.0,0.0,30.0,6.0
1000,106,179,16.0,410,120.0,14.0,21.0,8.0,40.0,0.0,40.0,14.0,190.0,8.0,60,20.0,2,8.0,53.0,13.0,10.0,0.0,40.0,6.0
1000,106,180,20.0,500,150.0,17.0,26.0,10.0,49.0,0.5,50.0,17.0,240.0,10.0,72,24.0,2,10.0,63.0,16.0,15.0,0.0,50.0,8.0
1000,106,181,12.0,270,30.0,3.5,5.0,2.0,11.0,0.0,15.0,5.0,150.0,6.0,49,16.0,2,6.0,43.0,11.0,10.0,0.0,35.0,6.0
1000,106,182,16.0,330,30.0,3.5,6.0,2.0,11.0,0.0,15.0,5.0,190.0,8.0,60,20.0,2,8.0,53.0,13.0,15.0,0.0,40.0,6.0
1000,106,183,20.0,390,35.0,4.0,6.0,2.5,12.0,0.0,20.0,6.0,240.0,10.0,73,24.0,2,10.0,64.0,17.0,20.0,0.0,50.0,8.0
1000,106,184,12.0,320,100.0,11.0,17.0,7.0,33.0,0.0,35.0,12.0,170.0,7.0,45,15.0,1,3.0,40.0,10.0,10.0,0.0,30.0,2.0
1000,106,185,16.0,390,120.0,14.0,21.0,8.0,40.0,0.5,40.0,14.0,220.0,9.0,55,18.0,1,4.0,50.0,12.0,15.0,0.0,40.0,2.0
1000,106,186,20.0,480,150.0,17.0,26.0,10.0,49.0,0.5,50.0,17.0,270.0,11.0,66,22.0,1,5.0,60.0,16.0,15.0,0.0,50.0,4.0
1000,106,187,12.0,250,30.0,3.5,5.0,2.0,10.0,0.0,15.0,5.0,170.0,7.0,45,15.0,1,3.0,41.0,10.0,10.0,0.0,35.0,2.0
1000,106,188,16.0,310,30.0,3.5,5.0,2.0,11.0,0.0,15.0,5.0,210.0,9.0,56,19.0,1,4.0,51.0,13.0,15.0,0.0,40.0,2.0
1000,106,189,20.0,370,35.0,3.5,6.0,2.5,11.0,0.0,20.0,6.0,270.0,11.0,67,22.0,1,5.0,61.0,17.0,20.0,0.0,50.0,4.0
1000,106,190,12.0,360,120.0,13.0,21.0,8.0,39.0,0.0,40.0,14.0,180.0,8.0,50,17.0,1,3.0,45.0,11.0,10.0,0.0,40.0,6.0
1000,106,191,16.0,440,140.0,16.0,25.0,9.0,47.0,0.5,50.0,16.0,220.0,9.0,61,20.0,1,4.0,56.0,14.0,15.0,0.0,45.0,6.0
1000,106,192,20.0,540,180.0,20.0,31.0,12.0,58.0,0.5,60.0,20.0,280.0,12.0,73,24.0,1,5.0,68.0,17.0,20.0,0.0,60.0,8.0
1000,106,193,12.0,280,30.0,3.5,5.0,2.0,11.0,0.0,15.0,5.0,180.0,7.0,50,17.0,1,3.0,46.0,12.0,15.0,0.0,40.0,6.0
1000,106,194,16.0,340,30.0,3.5,5.0,2.0,11.0,0.0,15.0,6.0,220.0,9.0,61,20.0,1,4.0,57.0,14.0,20.0,0.0,50.0,6.0
1000,106,195,20.0,400,35.0,3.5,6.0,2.5,12.0,0.0,20.0,7.0,280.0,12.0,74,25.0,1,5.0,69.0,19.0,25.0,0.0,60.0,8.0
1000,106,196,16.0,140,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,35.0,1.0,23,8.0,0,0.0,22.0,1.0,4.0,0.0,4.0,0.0
1000,106,197,22.0,190,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,50.0,2.0,31,10.0,0,0.0,30.0,1.0,4.0,0.0,4.0,0.0
1000,106,198,32.0,270,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,75.0,3.0,47,16.0,0,0.0,45.0,2.0,6.0,0.0,8.0,0.0
1000,106,199,16.0,130,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,35.0,2.0,22,7.0,0,0.0,21.0,1.0,4.0,0.0,4.0,0.0
1000,106,200,22.0,180,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,50.0,2.0,29,10.0,0,0.0,28.0,1.0,4.0,0.0,4.0,0.0
1000,106,201,32.0,260,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,65.0,3.0,43,14.0,0,0.0,42.0,2.0,6.0,0.0,6.0,0.0
1000,106,202,16.0,130,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,35.0,1.0,21,7.0,0,0.0,20.0,1.0,4.0,0.0,4.0,0.0
1000,106,203,22.0,180,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,50.0,2.0,29,10.0,0,0.0,28.0,1.0,4.0,0.0,4.0,0.0
1000,106,204,32.0,250,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,75.0,3.0,43,14.0,0,0.0,41.0,2.0,6.0,0.0,8.0,0.0
1000,106,205,16.0,120,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,40.0,2.0,20,7.0,0,0.0,19.0,1.0,4.0,0.0,4.0,0.0
1000,106,206,22.0,170,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,55.0,2.0,27,9.0,0,0.0,26.0,1.0,4.0,0.0,4.0,0.0
1000,106,207,32.0,240,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,80.0,3.0,41,14.0,0,0.0,39.0,2.0,6.0,0.0,8.0,0.0
1000,106,208,16.0,80,40.0,4.5,7.0,3.0,15.0,0.0,15.0,6.0,65.0,3.0,9,3.0,0,0.0,1.0,1.0,4.0,0.0,4.0,0.0
1000,106,209,22.0,120,60.0,7.0,11.0,4.5,22.0,0.0,25.0,9.0,90.0,4.0,12,4.0,0,0.0,2.0,1.0,4.0,0.0,4.0,0.0
1000,106,210,32.0,160,80.0,9.0,14.0,6.0,29.0,0.0,35.0,12.0,135.0,6.0,18,6.0,0,0.0,2.0,2.0,6.0,0.0,8.0,0.0
1000,106,211,12.0,290,100.0,11.0,17.0,7.0,33.0,0.0,35.0,12.0,125.0,5.0,41,14.0,1,4.0,34.0,8.0,10.0,0.0,25.0,4.0
1000,106,212,16.0,350,110.0,13.0,19.0,8.0,38.0,0.0,40.0,13.0,150.0,6.0,50,17.0,1,5.0,43.0,9.0,10.0,0.0,30.0,6.0
1000,106,213,22.0,480,150.0,16.0,25.0,10.0,49.0,0.5,50.0,17.0,220.0,9.0,70,23.0,2,8.0,62.0,14.0,15.0,0.0,40.0,8.0
1000,106,214,12.0,240,45.0,5.0,8.0,3.0,16.0,0.0,20.0,7.0,125.0,5.0,41,14.0,1,4.0,35.0,8.0,10.0,0.0,25.0,4.0
1000,106,215,16.0,290,45.0,5.0,8.0,3.5,17.0,0.0,20.0,7.0,150.0,6.0,50,17.0,1,5.0,43.0,10.0,15.0,0.0,30.0,6.0
1000,106,216,22.0,390,50.0,6.0,9.0,3.5,18.0,0.0,25.0,8.0,220.0,9.0,71,24.0,2,8.0,62.0,14.0,20.0,0.0,45.0,8.0
1000,106,217,12.0,280,100.0,11.0,17.0,7.0,33.0,0.0,35.0,12.0,140.0,6.0,38,13.0,0,0.0,33.0,8.0,10.0,0.0,25.0,2.0
1000,106,218,16.0,340,110.0,13.0,19.0,7.0,37.0,0.0,40.0,13.0,170.0,7.0,46,15.0,1,2.0,41.0,9.0,10.0,0.0,30.0,2.0
1000,106,219,22.0,460,150.0,16.0,25.0,10.0,48.0,0.5,50.0,17.0,250.0,10.0,65,22.0,1,3.0,59.0,13.0,15.0,0.0,40.0,4.0
1000,106,220,12.0,230,45.0,5.0,8.0,3.0,16.0,0.0,20.0,7.0,140.0,6.0,38,13.0,0,0.0,33.0,8.0,10.0,0.0,25.0,2.0
1000,106,221,16.0,270,45.0,5.0,8.0,3.0,16.0,0.0,20.0,7.0,170.0,7.0,47,16.0,1,2.0,41.0,10.0,15.0,0.0,30.0,2.0
1000,106,222,22.0,370,50.0,6.0,8.0,3.5,17.0,0.0,25.0,8.0,250.0,10.0,65,22.0,1,3.0,59.0,14.0,20.0,0.0,45.0,4.0
1000,106,223,12.0,450,160.0,18.0,28.0,12.0,59.0,1.0,65.0,21.0,125.0,5.0,65,22.0,1,3.0,57.0,7.0,15.0,0.0,20.0,4.0
1000,106,224,16.0,550,200.0,22.0,34.0,14.0,71.0,1.0,75.0,25.0,160.0,7.0,80,27.0,1,4.0,71.0,9.0,15.0,0.0,25.0,4.0
1000,106,225,22.0,670,240.0,26.0,41.0,17.0,85.0,1.0,90.0,30.0,190.0,8.0,98,33.0,1,4.0,88.0,11.0,20.0,0.0,35.0,4.0
1000,106,226,12.0,450,170.0,19.0,29.0,12.0,60.0,1.0,65.0,22.0,125.0,5.0,64,21.0,0,0.0,57.0,7.0,15.0,0.0,25.0,2.0
1000,106,227,16.0,550,200.0,23.0,35.0,15.0,73.0,1.0,80.0,27.0,160.0,7.0,79,26.0,0,0.0,71.0,9.0,20.0,0.0,30.0,2.0
1000,106,228,22.0,670,250.0,27.0,42.0,17.0,87.0,1.5,95.0,32.0,190.0,8.0,96,32.0,0,0.0,88.0,11.0,20.0,0.0,35.0,2.0
1000,106,229,12.0,530,200.0,23.0,35.0,14.0,72.0,1.0,65.0,22.0,135.0,6.0,76,25.0,1,5.0,67.0,8.0,15.0,0.0,25.0,4.0
1000,106,230,16.0,630,240.0,26.0,41.0,17.0,85.0,1.0,80.0,26.0,160.0,7.0,91,30.0,1,5.0,81.0,9.0,15.0,0.0,30.0,4.0
1000,106,231,22.0,760,280.0,31.0,48.0,20.0,101.0,1.5,95.0,32.0,200.0,8.0,111,37.0,1,5.0,99.0,12.0,20.0,0.0,35.0,6.0
1000,106,232,12.0,220,5.0,0.5,1.0,0.0,0.0,0.0,5.0,1.0,40.0,2.0,50,17.0,3,12.0,44.0,2.0,0.0,2.0,6.0,2.0
1000,106,233,16.0,260,5.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,50.0,2.0,62,21.0,4,15.0,54.0,3.0,0.0,4.0,8.0,2.0
1000,106,234,22.0,340,10.0,1.0,2.0,0.5,3.0,0.0,5.0,2.0,65.0,3.0,79,26.0,5,19.0,70.0,4.0,0.0,4.0,10.0,2.0
1000,106,235,12.0,210,5.0,0.5,1.0,0.0,0.0,0.0,5.0,1.0,50.0,2.0,47,16.0,3,10.0,44.0,3.0,0.0,30.0,8.0,2.0
1000,106,236,16.0,250,5.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,60.0,2.0,58,19.0,3,13.0,54.0,4.0,0.0,35.0,8.0,4.0
1000,106,237,22.0,330,10.0,1.0,2.0,0.5,3.0,0.0,5.0,2.0,80.0,3.0,74,25.0,4,16.0,70.0,5.0,0.0,45.0,10.0,4.0
1000,106,238,12.0,210,5.0,0.5,1.0,0.0,0.0,0.0,5.0,1.0,40.0,2.0,50,17.0,1,4.0,46.0,2.0,30.0,20.0,8.0,2.0
1000,106,239,16.0,260,10.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,45.0,2.0,61,20.0,1,5.0,56.0,3.0,40.0,25.0,8.0,2.0
1000,106,240,22.0,340,10.0,1.0,2.0,0.5,3.0,0.0,5.0,2.0,60.0,3.0,78,26.0,2,6.0,72.0,4.0,50.0,30.0,10.0,2.0
1000,106,241,12.0,530,140.0,15.0,24.0,10.0,49.0,1.0,60.0,20.0,160.0,7.0,86,29.0,0,0.0,63.0,11.0,20.0,0.0,40.0,0.0
1000,106,242,16.0,660,170.0,19.0,29.0,12.0,61.0,1.0,75.0,24.0,200.0,9.0,109,36.0,0,0.0,81.0,14.0,25.0,0.0,50.0,0.0
1000,106,243,22.0,820,210.0,23.0,35.0,15.0,73.0,1.0,90.0,29.0,260.0,11.0,135,45.0,0,0.0,101.0,18.0,30.0,0.0,60.0,0.0
1000,106,244,12.0,550,150.0,16.0,25.0,10.0,52.0,1.0,60.0,21.0,160.0,7.0,90,30.0,0,0.0,79.0,12.0,20.0,0.0,40.0,0.0
1000,106,245,16.0,690,180.0,20.0,30.0,13.0,63.0,1.0,75.0,25.0,210.0,9.0,114,38.0,0,0.0,100.0,15.0,25.0,0.0,50.0,0.0
1000,106,246,22.0,850,210.0,24.0,36.0,15.0,75.0,1.0,90.0,30.0,260.0,11.0,140,47.0,0,0.0,123.0,18.0,30.0,0.0,70.0,0.0
1000,106,247,12.0,560,150.0,16.0,25.0,10.0,51.0,1.0,60.0,20.0,240.0,10.0,91,30.0,1,5.0,77.0,12.0,20.0,0.0,40.0,8.0
1000,106,248,16.0,700,180.0,20.0,30.0,12.0,62.0,1.0,75.0,24.0,300.0,13.0,114,38.0,2,6.0,97.0,15.0,25.0,0.0,50.0,10.0
1000,106,249,22.0,850,210.0,23.0,36.0,15.0,74.0,1.0,85.0,29.0,380.0,16.0,141,47.0,2,8.0,120.0,19.0,30.0,0.0,60.0,15.0
1000,106,250,16.0,660,170.0,19.0,29.0,12.0,61.0,1.0,75.0,24.0,210.0,9.0,109,36.0,0,0.0,93.0,14.0,25.0,0.0,50.0,0.0
1000,106,251,22.0,820,210.0,23.0,35.0,15.0,73.0,1.0,90.0,29.0,260.0,11.0,135,45.0,0,0.0,115.0,18.0,30.0,0.0,60.0,0.0
1000,106,252,10.9,650,210.0,23.0,35.0,14.0,72.0,0.5,50.0,17.0,180.0,7.0,96,32.0,1,6.0,89.0,13.0,15.0,0.0,45.0,8.0
1000,106,253,16.2,930,290.0,33.0,50.0,20.0,102.0,1.0,75.0,25.0,260.0,11.0,139,46.0,2,7.0,128.0,20.0,25.0,0.0,70.0,10.0
1000,106,254,7.3,430,140.0,15.0,24.0,10.0,48.0,0.0,35.0,11.0,120.0,5.0,64,21.0,1,4.0,59.0,9.0,10.0,0.0,30.0,4.0
1000,106,255,10.1,510,150.0,17.0,26.0,9.0,44.0,0.5,45.0,14.0,280.0,12.0,80,27.0,1,4.0,64.0,12.0,15.0,0.0,40.0,8.0
1000,106,256,13.4,690,200.0,23.0,35.0,12.0,58.0,1.0,55.0,19.0,380.0,16.0,106,35.0,1,5.0,85.0,15.0,20.0,0.0,50.0,10.0
1000,106,257,6.7,340,100.0,11.0,17.0,6.0,29.0,0.0,30.0,9.0,190.0,8.0,53,18.0,1,2.0,43.0,8.0,10.0,0.0,25.0,6.0
1000,106,258,14.2,810,290.0,32.0,50.0,15.0,76.0,1.0,60.0,20.0,400.0,17.0,114,38.0,2,9.0,103.0,21.0,20.0,0.0,60.0,6.0
1000,106,259,7.1,410,150.0,16.0,25.0,8.0,38.0,0.0,30.0,10.0,200.0,8.0,57,19.0,1,5.0,51.0,10.0,10.0,0.0,30.0,4.0
2000,101,260,7.336992,580,nan,31.0,nan,10.0,nan,0.0,60.0,nan,1260.0,nan,54,nan,3,nan,18.0,21.0,8.0,4.0,4.0,20.0
2000,101,261,7.725006,260,nan,4.0,nan,1.5,nan,0.0,30.0,nan,720.0,nan,42,nan,5,nan,8.0,18.0,30.0,15.0,4.0,15.0
2000,102,262,10.017816,530,nan,26.0,nan,10.0,nan,0.5,100.0,nan,1100.0,nan,41,nan,3,nan,6.0,36.0,40.0,25.0,20.0,20.0
2000,102,263,8.254116,330,nan,7.0,nan,1.5,nan,0.0,50.0,nan,840.0,nan,43,nan,3,nan,9.0,24.0,15.0,20.0,2.0,25.0
2000,102,264,7.23117,290,nan,5.0,nan,1.0,nan,0.0,50.0,nan,720.0,nan,39,nan,2,nan,6.0,23.0,10.0,10.0,0.0,25.0
2000,102,265,8.254116,340,nan,9.0,nan,1.0,nan,0.0,50.0,nan,880.0,nan,42,nan,3,nan,7.0,24.0,10.0,15.0,0.0,25.0
2000,102,266,7.866102,450,nan,25.0,nan,4.5,nan,0.0,40.0,nan,610.0,nan,38,nan,2,nan,5.0,19.0,15.0,15.0,0.0,20.0
2000,101,267,7.513362,320,nan,12.0,nan,3.5,nan,0.0,45.0,nan,1060.0,nan,40,nan,2,nan,5.0,16.0,15.0,15.0,6.0,20.0
2000,101,268,7.336992,430,nan,23.0,nan,8.0,nan,0.0,60.0,nan,1180.0,nan,40,nan,2,nan,5.0,18.0,15.0,25.0,4.0,20.0
2000,101,269,7.513362,380,nan,17.0,nan,6.0,nan,0.0,50.0,nan,1100.0,nan,40,nan,3,nan,5.0,19.0,15.0,20.0,4.0,20.0
2000,101,270,7.23117,420,nan,18.0,nan,7.0,nan,1.0,40.0,nan,1040.0,nan,47,nan,4,nan,7.0,19.0,10.0,10.0,6.0,20.0
2000,101,271,2.186988,150,nan,4.5,nan,2.0,nan,0.0,20.0,nan,470.0,nan,18,nan,1,nan,1.0,8.0,2.0,0.0,4.0,6.0
2000,101,272,2.257536,230,nan,14.0,nan,5.0,nan,0.0,30.0,nan,690.0,nan,18,nan,1,nan,2.0,8.0,2.0,6.0,4.0,8.0
2000,101,273,2.257536,170,nan,7.0,nan,2.0,nan,0.0,15.0,nan,430.0,nan,19,nan,1,nan,2.0,7.0,2.0,4.0,2.0,6.0
2000,102,274,2.504454,200,nan,10.0,nan,2.5,nan,0.0,25.0,nan,490.0,nan,18,nan,1,nan,1.0,9.0,8.0,0.0,4.0,6.0
2000,102,275,10.300008,550,nan,27.0,nan,9.0,nan,0.0,95.0,nan,1230.0,nan,43,nan,5,nan,7.0,34.0,25.0,25.0,20.0,20.0
2000,101,276,7.93665,490,nan,25.0,nan,7.0,nan,0.0,70.0,nan,1330.0,nan,40,nan,2,nan,6.0,27.0,15.0,10.0,6.0,20.0
2000,101,277,7.619184,600,nan,35.0,nan,14.0,nan,1.0,80.0,nan,1330.0,nan,42,nan,3,nan,6.0,31.0,30.0,8.0,20.0,20.0
2000,102,278,8.218842,260,nan,3.5,nan,1.0,nan,0.0,45.0,nan,520.0,nan,40,nan,5,nan,7.0,23.0,30.0,20.0,4.0,15.0
2000,107,279,9.241788,570,nan,30.0,nan,16.0,nan,0.5,70.0,nan,720.0,nan,48,nan,3,nan,7.0,29.0,25.0,20.0,4.0,40.0
2000,101,280,8.218842,280,nan,4.5,nan,1.5,nan,0.0,45.0,nan,630.0,nan,40,nan,6,nan,7.0,25.0,30.0,15.0,2.0,20.0
2000,102,281,8.712678,310,nan,6.0,nan,2.5,nan,0.0,55.0,nan,520.0,nan,40,nan,5,nan,7.0,28.0,30.0,15.0,2.0,15.0
2000,101,282,7.336992,450,nan,24.0,nan,9.0,nan,0.0,60.0,nan,1240.0,nan,40,nan,3,nan,5.0,18.0,15.0,25.0,4.0,20.0
2000,101,283,5.679114,340,nan,10.0,nan,4.5,nan,0.0,50.0,nan,1060.0,nan,39,nan,2,nan,5.0,22.0,6.0,8.0,6.0,20.0
2000,102,284,8.46576,280,nan,4.0,nan,1.0,nan,0.0,45.0,nan,780.0,nan,41,nan,5,nan,7.0,25.0,30.0,15.0,4.0,20.0
