restaurant id,category id,item id,serving size (oz),calories,calories from fat,total fat (g),total fat (% daily value),saturated fat (g),saturated fat (% daily value),trans fat (g),cholesterol (mg),cholesterol (% daily value),sodium (mg),sodium (% daily value),carbohydrates (g),carbohydrates (% daily value),dietary fiber (g),dietary fiber (% daily value),sugars (g),protein (g),vitamin a (% daily value),vitamin c (% daily value),calcium (% daily value),iron (% daily value)
2000,102,285,9.34761,320,nan,4.0,nan,1.0,nan,0.0,50.0,nan,720.0,nan,52,nan,5,nan,16.0,25.0,30.0,20.0,4.0,15.0
2000,102,286,18.025014,780,nan,27.0,nan,6.0,nan,0.0,90.0,nan,2200.0,nan,87,nan,9,nan,11.0,49.0,30.0,45.0,10.0,35.0
2000,102,287,7.725006,250,nan,3.0,nan,0.5,nan,0.0,30.0,nan,690.0,nan,41,nan,5,nan,6.0,20.0,30.0,15.0,4.0,15.0
2000,101,288,9.559254,720,nan,45.0,nan,19.0,nan,1.5,80.0,nan,1520.0,nan,51,nan,6,nan,8.0,30.0,45.0,10.0,30.0,25.0
2000,101,289,6.70206,730,nan,52.0,nan,21.0,nan,1.0,105.0,nan,1720.0,nan,40,nan,3,nan,3.0,28.0,30.0,15.0,25.0,20.0
2000,107,290,5.714388,190,nan,2.0,nan,0.5,nan,0.0,0.0,nan,240.0,nan,39,nan,5,nan,6.0,9.0,30.0,15.0,2.0,15.0
2000,103,291,13.897956,440,nan,30.0,nan,10.0,nan,0.0,60.0,nan,910.0,nan,28,nan,5,nan,20.0,17.0,70.0,40.0,8.0,15.0
2000,103,292,12.134256,120,nan,3.0,nan,1.0,nan,0.0,30.0,nan,550.0,nan,12,nan,4,nan,6.0,13.0,70.0,35.0,6.0,10.0
2000,103,293,15.16782,460,nan,33.0,nan,11.0,nan,0.5,105.0,nan,1000.0,nan,13,nan,4,nan,7.0,32.0,80.0,45.0,20.0,15.0
2000,103,294,12.416447999999999,180,nan,11.0,nan,3.5,nan,0.0,45.0,nan,830.0,nan,12,nan,4,nan,5.0,12.0,70.0,35.0,8.0,15.0
2000,103,295,12.416447999999999,240,nan,15.0,nan,6.0,nan,0.0,50.0,nan,870.0,nan,12,nan,4,nan,5.0,14.0,70.0,45.0,6.0,15.0
2000,103,296,15.061997999999999,290,nan,16.0,nan,6.0,nan,1.0,40.0,nan,780.0,nan,22,nan,7,nan,9.0,15.0,80.0,45.0,10.0,20.0
2000,103,297,12.663366,120,nan,2.5,nan,0.5,nan,0.0,45.0,nan,350.0,nan,10,nan,4,nan,5.0,17.0,70.0,35.0,6.0,8.0
2000,103,298,12.663366,140,nan,3.5,nan,1.0,nan,0.0,45.0,nan,460.0,nan,10,nan,4,nan,5.0,19.0,70.0,35.0,4.0,20.0
2000,103,299,13.157202,170,nan,5.0,nan,2.0,nan,0.0,55.0,nan,360.0,nan,10,nan,4,nan,5.0,23.0,70.0,35.0,4.0,10.0
2000,103,300,25.996938,780,nan,53.0,nan,15.0,nan,1.0,180.0,nan,1750.0,nan,25,nan,11,nan,11.0,54.0,80.0,70.0,30.0,20.0
2000,103,301,12.240078,300,nan,23.0,nan,8.0,nan,0.0,60.0,nan,1000.0,nan,12,nan,4,nan,5.0,14.0,70.0,50.0,6.0,15.0
2000,103,302,13.05138,200,nan,9.0,nan,4.5,nan,0.0,50.0,nan,830.0,nan,13,nan,4,nan,7.0,19.0,70.0,35.0,10.0,15.0
2000,103,303,21.51714,480,nan,26.0,nan,10.0,nan,0.5,120.0,nan,2050.0,nan,21,nan,6,nan,9.0,44.0,110.0,60.0,20.0,25.0
2000,103,304,12.910284,140,nan,3.0,nan,1.0,nan,0.0,45.0,nan,610.0,nan,11,nan,4,nan,5.0,19.0,70.0,35.0,6.0,15.0
2000,103,305,14.427066,210,nan,3.0,nan,0.5,nan,0.0,50.0,nan,620.0,nan,30,nan,4,nan,21.0,19.0,70.0,40.0,6.0,15.0
2000,103,306,12.769188,310,nan,24.0,nan,4.0,nan,0.0,40.0,nan,370.0,nan,10,nan,4,nan,5.0,15.0,70.0,35.0,4.0,15.0
2000,103,307,12.134256,110,nan,2.0,nan,0.0,nan,0.0,30.0,nan,520.0,nan,11,nan,4,nan,5.0,14.0,70.0,35.0,6.0,10.0
2000,103,308,10.158912,50,nan,1.0,nan,0.0,nan,0.0,0.0,nan,75.0,nan,9,nan,4,nan,5.0,3.0,70.0,35.0,4.0,8.0
2000,100,309,6.984252,450,nan,20.0,nan,7.0,nan,0.0,190.0,nan,1200.0,nan,45,nan,4,nan,4.0,24.0,20.0,6.0,10.0,15.0
2000,100,310,7.478088,410,nan,16.0,nan,5.0,nan,0.0,185.0,nan,1180.0,nan,45,nan,4,nan,4.0,24.0,20.0,0.0,10.0,15.0
2000,100,311,6.455142,380,nan,15.0,nan,4.5,nan,0.0,170.0,nan,950.0,nan,44,nan,4,nan,3.0,19.0,20.0,0.0,10.0,15.0
2000,100,312,7.971924,440,nan,18.0,nan,6.0,nan,0.0,195.0,nan,1270.0,nan,46,nan,4,nan,4.0,27.0,20.0,0.0,10.0,20.0
2000,108,313,0.52911,70,nan,6.0,nan,2.0,nan,0.0,15.0,nan,250.0,nan,1,nan,0,nan,1.0,5.0,0.0,6.0,0.0,0.0
2000,105,314,1.798974,210,nan,6.0,nan,3.0,nan,0.0,10.0,nan,65.0,nan,37,nan,0,nan,26.0,2.0,0.0,0.0,0.0,6.0
2000,105,315,1.58733,210,nan,10.0,nan,5.0,nan,0.0,10.0,nan,120.0,nan,29,nan,1,nan,18.0,2.0,10.0,0.0,0.0,10.0
2000,105,316,1.58733,210,nan,10.0,nan,5.0,nan,0.0,15.0,nan,100.0,nan,30,nan,1,nan,18.0,2.0,0.0,0.0,0.0,6.0
2000,105,317,1.58733,210,nan,10.0,nan,5.0,nan,0.0,10.0,nan,100.0,nan,30,nan,1,nan,17.0,2.0,0.0,0.0,0.0,8.0
2000,105,318,1.657878,200,nan,8.0,nan,4.0,nan,0.0,0.0,nan,100.0,nan,33,nan,1,nan,24.0,2.0,10.0,0.0,0.0,8.0
2000,105,319,1.58733,210,nan,9.0,nan,5.0,nan,0.0,15.0,nan,130.0,nan,30,nan,1,nan,20.0,2.0,10.0,0.0,0.0,10.0
2000,105,320,1.58733,200,nan,8.0,nan,3.5,nan,0.0,15.0,nan,130.0,nan,30,nan,1,nan,16.0,3.0,0.0,0.0,0.0,6.0
2000,108,321,0.634932,80,nan,7.0,nan,2.5,nan,0.0,20.0,nan,300.0,nan,1,nan,0,nan,0.0,3.0,0.0,4.0,0.0,0.0
2000,105,322,1.58733,200,nan,9.0,nan,4.5,nan,0.0,15.0,nan,120.0,nan,29,nan,0,nan,16.0,2.0,10.0,0.0,0.0,4.0
2000,105,323,1.657878,230,nan,11.0,nan,6.0,nan,0.0,10.0,nan,100.0,nan,31,nan,0,nan,20.0,2.0,0.0,0.0,0.0,4.0
2000,105,324,1.58733,230,nan,12.0,nan,6.0,nan,0.0,15.0,nan,130.0,nan,28,nan,1,nan,14.0,2.0,0.0,0.0,0.0,4.0
2000,105,325,1.58733,220,nan,11.0,nan,5.0,nan,0.0,15.0,nan,130.0,nan,28,nan,1,nan,17.0,2.0,10.0,0.0,0.0,6.0
2000,101,326,12.381174,1080,nan,65.0,nan,23.0,nan,0.0,115.0,nan,2560.0,nan,86,nan,5,nan,32.0,38.0,10.0,8.0,15.0,30.0
2000,101,327,10.829118,440,nan,12.0,nan,5.0,nan,0.0,55.0,nan,1680.0,nan,57,nan,4,nan,5.0,29.0,30.0,25.0,10.0,25.0
2000,102,328,27.266802,1590,nan,78.0,nan,30.0,nan,1.5,335.0,nan,3930.0,nan,111,nan,7,nan,11.0,118.0,50.0,90.0,50.0,50.0
2000,101,329,13.439394,710,nan,33.0,nan,12.0,nan,1.0,95.0,nan,2170.0,nan,63,nan,7,nan,7.0,41.0,20.0,30.0,20.0,30.0
2000,101,330,11.076036,560,nan,27.0,nan,10.0,nan,0.5,90.0,nan,2230.0,nan,57,nan,3,nan,4.0,27.0,15.0,30.0,15.0,30.0
2000,107,331,13.22775,820,nan,35.0,nan,8.0,nan,0.0,5.0,nan,2440.0,nan,114,nan,7,nan,5.0,15.0,30.0,70.0,15.0,45.0
2000,101,332,11.076036,680,nan,37.0,nan,14.0,nan,0.0,105.0,nan,2310.0,nan,57,nan,4,nan,4.0,32.0,15.0,40.0,10.0,25.0
2000,101,333,13.439394,770,nan,39.0,nan,16.0,nan,2.0,75.0,nan,2160.0,nan,75,nan,8,nan,10.0,34.0,20.0,35.0,20.0,35.0
2000,107,334,12.733914,790,nan,31.0,nan,7.0,nan,0.0,5.0,nan,2540.0,nan,113,nan,7,nan,4.0,15.0,6.0,60.0,15.0,40.0
2000,102,335,11.81679,460,nan,11.0,nan,4.0,nan,0.0,85.0,nan,1350.0,nan,53,nan,3,nan,4.0,38.0,30.0,20.0,10.0,20.0
2000,101,336,11.81679,490,nan,13.0,nan,5.0,nan,0.0,90.0,nan,1560.0,nan,53,nan,4,nan,4.0,42.0,30.0,15.0,10.0,35.0
2000,102,337,12.839736,550,nan,16.0,nan,7.0,nan,0.0,115.0,nan,1350.0,nan,53,nan,3,nan,3.0,49.0,30.0,15.0,10.0,25.0
2000,102,338,12.628092,680,nan,30.0,nan,12.0,nan,0.0,135.0,nan,1590.0,nan,52,nan,3,nan,3.0,53.0,20.0,6.0,20.0,25.0
2000,101,339,10.970214,820,nan,52.0,nan,20.0,nan,1.0,125.0,nan,2580.0,nan,57,nan,4,nan,3.0,31.0,30.0,60.0,15.0,30.0
2000,101,340,12.310626,490,nan,12.0,nan,5.0,nan,0.0,85.0,nan,1860.0,nan,56,nan,4,nan,4.0,42.0,30.0,15.0,10.0,30.0
2000,102,341,13.439394,540,nan,12.0,nan,4.5,nan,0.0,100.0,nan,1600.0,nan,70,nan,4,nan,14.0,42.0,30.0,35.0,10.0,25.0
2000,102,342,11.81679,820,nan,54.0,nan,11.0,nan,0.5,75.0,nan,1330.0,nan,53,nan,3,nan,3.0,33.0,15.0,25.0,10.0,30.0
2000,102,343,10.829118,430,nan,10.0,nan,3.5,nan,0.0,55.0,nan,1680.0,nan,56,nan,3,nan,3.0,32.0,30.0,15.0,10.0,25.0
2000,102,344,13.086654,760,nan,37.0,nan,11.0,nan,0.0,105.0,nan,2480.0,nan,61,nan,6,nan,4.0,47.0,15.0,35.0,25.0,25.0
2000,107,345,10.05309,330,nan,8.0,nan,3.5,nan,0.0,0.0,nan,800.0,nan,55,nan,5,nan,5.0,10.0,60.0,30.0,10.0,20.0
2000,108,346,2.64555,210,nan,2.5,nan,0.0,nan,0.0,0.0,nan,1230.0,nan,41,nan,2,nan,4.0,7.0,8.0,40.0,2.0,15.0
2000,108,347,2.64555,190,nan,2.0,nan,0.0,nan,0.0,0.0,nan,270.0,nan,39,nan,4,nan,5.0,8.0,0.0,0.0,0.0,10.0
2000,108,348,2.504454,180,nan,1.5,nan,0.0,nan,0.0,0.0,nan,230.0,nan,36,nan,4,nan,5.0,8.0,0.0,0.0,0.0,10.0
2000,108,349,3.068838,220,nan,4.0,nan,0.5,nan,0.0,0.0,nan,330.0,nan,41,nan,4,nan,3.0,8.0,0.0,0.0,0.0,10.0
2000,108,350,2.64555,210,nan,2.5,nan,0.5,nan,0.0,0.0,nan,340.0,nan,40,nan,2,nan,3.0,7.0,0.0,0.0,0.0,15.0
2000,108,351,2.29281,180,nan,2.0,nan,0.0,nan,0.0,0.0,nan,310.0,nan,34,nan,1,nan,3.0,6.0,0.0,0.0,0.0,10.0
2000,108,352,2.680824,220,nan,4.5,nan,2.0,nan,0.0,10.0,nan,500.0,nan,37,nan,2,nan,3.0,9.0,4.0,0.0,6.0,15.0
2000,108,353,2.786646,220,nan,5.0,nan,2.0,nan,0.0,10.0,nan,660.0,nan,37,nan,2,nan,3.0,9.0,4.0,0.0,6.0,15.0
2000,108,354,1.657878,120,nan,1.0,nan,0.0,nan,0.0,0.0,nan,180.0,nan,24,nan,3,nan,2.0,5.0,0.0,0.0,0.0,8.0
2000,108,355,1.657878,130,nan,1.5,nan,0.0,nan,0.0,0.0,nan,230.0,nan,25,nan,1,nan,2.0,5.0,0.0,0.0,0.0,8.0
2000,108,356,2.64555,220,nan,5.0,nan,2.5,nan,0.0,10.0,nan,370.0,nan,34,nan,1,nan,3.0,9.0,4.0,0.0,6.0,10.0
2000,108,357,2.398632,190,nan,2.5,nan,0.0,nan,0.0,0.0,nan,460.0,nan,37,nan,2,nan,3.0,7.0,0.0,0.0,0.0,15.0
2000,108,358,2.64555,220,nan,3.0,nan,0.5,nan,0.0,0.0,nan,490.0,nan,40,nan,2,nan,3.0,7.0,0.0,0.0,0.0,15.0
2000,108,359,3.597948,290,nan,8.0,nan,3.5,nan,0.0,0.0,nan,780.0,nan,48,nan,2,nan,1.0,8.0,0.0,0.0,10.0,15.0
2000,108,360,3.597948,290,nan,8.0,nan,3.5,nan,0.0,0.0,nan,730.0,nan,49,nan,2,nan,1.0,8.0,0.0,10.0,8.0,15.0
2000,108,361,0.38801399999999997,40,nan,3.5,nan,2.0,nan,0.0,10.0,nan,210.0,nan,1,nan,0,nan,0.0,2.0,4.0,0.0,4.0,0.0
2000,108,362,0.493836,60,nan,4.5,nan,2.5,nan,0.0,15.0,nan,90.0,nan,0,nan,0,nan,0.0,4.0,6.0,0.0,8.0,0.0
2000,108,363,0.493836,50,nan,4.5,nan,3.0,nan,0.0,15.0,nan,90.0,nan,0,nan,0,nan,0.0,3.0,6.0,0.0,8.0,0.0
2000,108,364,0.38801399999999997,50,nan,4.0,nan,2.5,nan,0.0,15.0,nan,140.0,nan,0,nan,0,nan,0.0,2.0,6.0,0.0,8.0,0.0
2000,108,365,0.493836,50,nan,4.0,nan,2.0,nan,0.0,10.0,nan,125.0,nan,0,nan,0,nan,0.0,4.0,4.0,0.0,8.0,0.0
2000,108,366,0.493836,40,nan,3.0,nan,2.0,nan,0.0,10.0,nan,100.0,nan,0,nan,0,nan,0.0,3.0,4.0,0.0,6.0,0.0
2000,108,367,0.493836,50,nan,4.5,nan,2.5,nan,0.0,15.0,nan,30.0,nan,0,nan,0,nan,0.0,4.0,4.0,0.0,10.0,0.0
2000,108,368,0.52911,70,nan,6.0,nan,2.0,nan,0.0,15.0,nan,250.0,nan,1,nan,0,nan,1.0,5.0,0.0,0.0,0.0,0.0
2000,108,369,1.23459,60,nan,5.0,nan,0.5,nan,0.0,0.0,nan,95.0,nan,4,nan,2,nan,0.0,1.0,0.0,2.0,0.0,0.0
2000,108,370,0.634932,80,nan,7.0,nan,2.5,nan,0.0,20.0,nan,290.0,nan,1,nan,0,nan,0.0,3.0,0.0,4.0,0.0,0.0
2000,108,371,0.493836,60,nan,7.0,nan,1.0,nan,0.0,5.0,nan,110.0,nan,1,nan,0,nan,1.0,0.0,0.0,0.0,0.0,0.0
2000,108,372,0.493836,20,nan,0.0,nan,0.0,nan,0.0,0.0,nan,80.0,nan,4,nan,0,nan,4.0,0.0,0.0,0.0,0.0,0.0
2000,108,373,0.52911,50,nan,5.0,nan,1.0,nan,0.0,5.0,nan,100.0,nan,1,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2000,108,374,0.17637,45,nan,5.0,nan,1.0,nan,0.0,0.0,nan,0.0,nan,0,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2000,108,375,0.493836,70,nan,8.0,nan,1.5,nan,0.0,5.0,nan,140.0,nan,1,nan,0,nan,1.0,0.0,0.0,0.0,0.0,0.0
2000,108,376,0.141096,0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2000,108,377,0.493836,100,nan,11.0,nan,2.0,nan,0.0,10.0,nan,65.0,nan,0,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2000,108,378,0.493836,80,nan,9.0,nan,1.5,nan,0.0,5.0,nan,130.0,nan,0,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2000,108,379,0.493836,15,nan,1.0,nan,0.0,nan,0.0,0.0,nan,260.0,nan,1,nan,0,nan,0.0,0.0,0.0,0.0,0.0,25.0
2000,108,380,0.493836,35,nan,3.5,nan,0.5,nan,0.0,0.0,nan,110.0,nan,1,nan,0,nan,1.0,0.0,0.0,0.0,0.0,0.0
2000,108,381,0.634932,30,nan,0.0,nan,0.0,nan,0.0,0.0,nan,75.0,nan,8,nan,0,nan,7.0,0.0,0.0,0.0,0.0,0.0
2000,108,382,0.493836,10,nan,0.5,nan,0.0,nan,0.0,0.0,nan,170.0,nan,1,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2000,108,383,0.141096,0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,65.0,nan,0,nan,0,nan,0.0,0.0,0.0,6.0,0.0,0.0
2000,108,384,0.105822,0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,25.0,nan,0,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2000,108,385,0.493836,0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan,1,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2000,108,386,0.246918,0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0,nan,0,nan,0.0,0.0,0.0,6.0,0.0,0.0
2000,108,387,0.141096,0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,70.0,nan,0,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2000,108,388,0.740754,0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0,nan,0,nan,0.0,0.0,2.0,0.0,0.0,0.0
2000,108,389,0.317466,0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,115.0,nan,0,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2000,108,390,0.246918,0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan,1,nan,0,nan,0.0,0.0,0.0,0.0,0.0,0.0
2000,108,391,0.246918,0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,5.0,nan,0,nan,0,nan,0.0,0.0,15.0,2.0,0.0,0.0
2000,108,392,1.23459,5,nan,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan,1,nan,0,nan,1.0,0.0,10.0,4.0,0.0,0.0
2000,108,393,0.52911,70,nan,6.0,nan,2.0,nan,0.0,15.0,nan,250.0,nan,1,nan,0,nan,1.0,5.0,0.0,6.0,0.0,0.0
2000,108,394,0.035274,5,nan,0.0,nan,0.0,nan,0.0,0.0,nan,25.0,nan,0,nan,0,nan,0.0,1.0,0.0,0.0,0.0,0.0
3000,106,395,nan,3,nan,0.1,nan,0.0,nan,0.0,0.0,nan,0.0,nan,5,nan,0,nan,0.0,0.3,0.0,0.0,0.0,0.0
3000,106,396,nan,4,nan,0.1,nan,0.0,nan,0.0,0.0,nan,0.0,nan,10,nan,0,nan,0.0,0.5,0.0,0.0,0.0,0.0
3000,106,397,nan,5,nan,0.1,nan,0.0,nan,0.0,0.0,nan,0.0,nan,10,nan,0,nan,0.0,1.0,0.0,0.0,0.0,0.0
3000,106,398,nan,5,nan,0.1,nan,0.0,nan,0.0,0.0,nan,0.0,nan,10,nan,0,nan,0.0,1.0,0.0,0.0,2.0,0.0
3000,106,399,nan,70,nan,0.1,nan,0.0,nan,0.1,10.0,nan,5.0,nan,75,nan,0,nan,9.0,6.0,10.0,0.0,20.0,0.0
3000,106,400,nan,100,nan,3.5,nan,0.1,nan,2.0,10.0,nan,15.0,nan,85,nan,0,nan,9.0,6.0,10.0,0.0,20.0,0.0
3000,106,401,nan,70,nan,2.5,nan,0.0,nan,0.4,6.0,nan,0.0,nan,65,nan,1,nan,4.0,5.0,6.0,0.0,20.0,8.0
3000,106,402,nan,100,nan,0.2,nan,0.0,nan,0.2,15.0,nan,5.0,nan,120,nan,0,nan,14.0,10.0,15.0,0.0,30.0,0.0
3000,106,403,nan,150,nan,6,nan,0.2,nan,3.0,15.0,nan,25.0,nan,135,nan,0,nan,14.0,10.0,15.0,0.0,30.0,0.0
3000,106,404,nan,110,nan,4.5,nan,0.0,nan,0.5,10.0,nan,0.0,nan,105,nan,1,nan,6.0,8.0,10.0,0.0,30.0,15.0
3000,106,405,nan,130,nan,0.3,nan,0.0,nan,0.2,19.0,nan,5.0,nan,150,nan,0,nan,18.0,13.0,20.0,0.0,40.0,0.0
3000,106,406,nan,190,nan,7,nan,0.2,nan,3.5,19.0,nan,30.0,nan,170,nan,0,nan,17.0,12.0,20.0,2.0,40.0,0.0
3000,106,407,nan,150,nan,5,nan,0.0,nan,0.5,13.0,nan,0.0,nan,130,nan,1,nan,8.0,10.0,15.0,0.0,40.0,15.0
3000,106,408,nan,170,nan,0.4,nan,0.0,nan,0.3,25.0,nan,10.0,nan,190,nan,0,nan,23.0,16.0,30.0,0.0,50.0,0.0
3000,106,409,nan,240,nan,9,nan,0.3,nan,4.5,24.0,nan,35.0,nan,220,nan,0,nan,22.0,16.0,25.0,2.0,50.0,0.0
3000,106,410,nan,190,nan,7,nan,0.0,nan,1.0,16.0,nan,0.0,nan,170,nan,2,nan,11.0,13.0,20.0,0.0,50.0,25.0
3000,106,411,nan,110,nan,1.5,nan,0.0,nan,1.0,21.0,nan,5.0,nan,60,nan,1,nan,17.0,7.0,8.0,0.0,15.0,10.0
3000,106,412,nan,130,nan,4,nan,0.1,nan,2.0,21.0,nan,10.0,nan,70,nan,1,nan,17.0,6.0,8.0,0.0,15.0,10.0
3000,106,413,nan,110,nan,3.5,nan,0.0,nan,1.0,19.0,nan,0.0,nan,55,nan,2,nan,13.0,6.0,6.0,0.0,15.0,20.0
3000,106,414,nan,170,nan,2,nan,0.0,nan,1.0,32.0,nan,5.0,nan,100,nan,1,nan,27.0,10.0,15.0,0.0,25.0,20.0
3000,106,415,nan,200,nan,6,nan,0.1,nan,3.5,32.0,nan,20.0,nan,115,nan,1,nan,26.0,10.0,15.0,0.0,25.0,20.0
3000,106,416,nan,180,nan,5,nan,0.0,nan,1.5,28.0,nan,0.0,nan,85,nan,2,nan,20.0,9.0,10.0,0.0,25.0,30.0
3000,106,417,nan,220,nan,2.5,nan,0.0,nan,1.5,43.0,nan,5.0,nan,125,nan,2,nan,34.0,13.0,20.0,0.0,35.0,25.0
3000,106,418,nan,260,nan,8,nan,0.2,nan,4.5,42.0,nan,25.0,nan,140,nan,2,nan,34.0,13.0,15.0,2.0,35.0,25.0
3000,106,419,nan,230,nan,7,nan,0.0,nan,2.0,37.0,nan,0.0,nan,105,nan,3,nan,26.0,11.0,10.0,0.0,35.0,40.0
3000,106,420,nan,280,nan,3,nan,0.0,nan,2.0,54.0,nan,10.0,nan,160,nan,2,nan,44.0,17.0,25.0,0.0,45.0,30.0
3000,106,421,nan,340,nan,11,nan,0.2,nan,6.0,53.0,nan,30.0,nan,180,nan,2,nan,43.0,17.0,20.0,2.0,45.0,30.0
3000,106,422,nan,290,nan,9,nan,0.0,nan,2.5,47.0,nan,0.0,nan,140,nan,4,nan,33.0,14.0,15.0,0.0,45.0,50.0
3000,106,423,nan,100,nan,0.1,nan,0.0,nan,0.1,19.0,nan,5.0,nan,70,nan,0,nan,18.0,6.0,10.0,0.0,20.0,0.0
3000,106,424,nan,130,nan,3.5,nan,0.1,nan,1.5,18.0,nan,15.0,nan,80,nan,0,nan,17.0,6.0,10.0,0.0,20.0,0.0
3000,106,425,nan,110,nan,2.5,nan,0.0,nan,0.3,16.0,nan,0.0,nan,60,nan,1,nan,13.0,5.0,6.0,0.0,20.0,8.0
3000,106,426,nan,150,nan,0.2,nan,0.0,nan,0.1,28.0,nan,5.0,nan,110,nan,0,nan,27.0,9.0,15.0,0.0,30.0,0.0
3000,106,427,nan,200,nan,5,nan,0.2,nan,2.5,28.0,nan,20.0,nan,125,nan,0,nan,27.0,9.0,15.0,0.0,30.0,0.0
3000,106,428,nan,160,nan,4,nan,0.0,nan,0.5,23.0,nan,0.0,nan,95,nan,1,nan,20.0,7.0,10.0,0.0,30.0,15.0
3000,106,429,nan,200,nan,0.3,nan,0.0,nan,0.2,37.0,nan,5.0,nan,140,nan,0,nan,35.0,12.0,20.0,0.0,35.0,0.0
3000,106,430,nan,250,nan,6,nan,0.2,nan,3.5,37.0,nan,25.0,nan,150,nan,0,nan,35.0,12.0,20.0,2.0,35.0,0.0
3000,106,431,nan,210,nan,5,nan,0.0,nan,0.5,31.0,nan,0.0,nan,120,nan,1,nan,26.0,9.0,10.0,0.0,35.0,15.0
3000,106,432,nan,250,nan,0.3,nan,0.0,nan,0.2,47.0,nan,10.0,nan,180,nan,0,nan,45.0,15.0,25.0,0.0,50.0,0.0
